ProductName,Stars,Ratings,Reviews,CurrentPrice,MRP,Processor,RAM,Storage,ImageURL
Lenovo Core i3 11th Gen,0,0,0,39890,58680,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/2/s/v15-g2-itl-laptop-lenovo-original-imagkfncgavpgwtb.jpeg?q=70
ASUS Core i3 11th Gen,0,0,0,36990,52990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/klphn680/computer/l/e/0/x515ja-ej302ts-thin-and-light-laptop-asus-original-imagyrtfuhpeznaj.jpeg?q=70
ASUS Pentium Quad Core 10th Gen,0,0,0,37990,74990,Intel Pentium Quad Core Processor (10th Gen),4 GB DDR4 RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0mr7gw0/computer/h/o/o/t3300ka-lq121ws-2-in-1-laptop-asus-original-imagcdt6tyv3gygm.jpeg?q=70
Lenovo Core i3 10th Gen,3.9,119,13,39200,39999,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kgtqhe80/computer/b/g/y/lenovo-na-laptop-original-imafwzb7fhzfxht4.jpeg?q=70
acer Aspire 3 Core i3 11th Gen,4.2,125,19,39244,50000,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kshtxu80/computer/2/a/s/aspire-3-thin-and-light-laptop-acer-original-imag6fvccahrjyv6.jpeg?q=70
Lenovo IdeaPad Core i3 10th Gen,4.8,5,1,37990,0,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/1/k/z/ideapad-3-laptop-lenovo-original-imagb79kyxxwsm8u.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen,4.3,32,1,39990,56990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/s/r/z/vivobook15-thin-and-light-laptop-asus-original-imag6eyabh3w846p.jpeg?q=70
ASUS Core i3 11th Gen,0,0,0,35990,52900,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4,9,0,36690,52433,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/e/4/q/inspiron-3525-notebook-dell-original-imagd5k6ykzvkhdc.jpeg?q=70
Infinix X1 Slim Series Core i5 10th Gen,4.2,659,98,39990,59999,Intel Core i5 Processor (10th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/q/3/9/-original-imagf39qg32keh2h.jpeg?q=70
acer Aspire 3 Ryzen 3 Dual Core R33250U,4.2,96,14,35899,42999,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70
Lenovo IdeaPad Core i3 11th Gen,3.7,127,16,37990,57990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/f/i/u/na-thin-and-light-laptop-lenovo-original-imag5jy6fsm2yx4q.jpeg?q=70
Lenovo Ryzen 3 Dual Core 3rd Gen,4.1,27,0,35398,54490,AMD Ryzen 3 Dual Core Processor (3rd Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/6/7/o/ideapad-1-15ada7-laptop-lenovo-original-imagfpc3cmz4hrfv.jpeg?q=70
acer Aspire 3 Core i3 11th Gen,4.1,61,8,35890,50000,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kshtxu80/computer/2/a/s/aspire-3-thin-and-light-laptop-acer-original-imag6fvccahrjyv6.jpeg?q=70
DELL Athlon Dual Core 11th Gen,4.4,5,0,36500,44630,AMD Athlon Dual Core Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/b/h/l/vostro-3515-laptop-dell-original-imaghpwjmamjrs5k.jpeg?q=70
acer Aspire 3 Core i3 11th Gen,4,154,19,33990,49990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5h2xe80/screen-guard/screen-guard/t/u/j/acer-aspire-3-intel-core-i3-15-6-inch-inch-screen-guards-original-imagg4zyxxuwqfhv.jpeg?q=70
ASUS VivoBook 15 (2022) Core i3 11th Gen,4.3,866,104,39780,54990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
ASUS Core i3 10th Gen,4.6,8,0,35800,45499,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks4yz680/computer/q/5/z/x409fa-ek617t-thin-and-light-laptop-asus-original-imag5rwhrgjtgkyq.jpeg?q=70
DELL Inspiron 3510 Pentium Quad Core 11th Gen,0,0,0,36500,40000,Intel Pentium Quad Core Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kylvr0w0/computer/x/k/c/inspiron-laptop-dell-original-imagat4jfka6hv5q.jpeg?q=70
Avita Liber Core i5 10th Gen,4.2,1347,211,38476,52990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kerfl3k0/computer/y/d/5/avita-v14-thin-and-light-laptop-original-imafvd653hrkctvu.jpeg?q=70
Lenovo Core i3 11th Gen,0,0,0,36500,52900,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/c/8/82kba034ih-laptop-lenovo-original-imagjyrzubjzbfn6.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.3,605,63,37500,52283,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/z/r/b/dell-na-laptop-original-imafyhm5nzfum7jj.jpeg?q=70
Lenovo Core i3 11th Gen,4.3,222,29,33000,49096,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/a/v/d/v15-itl-gen-2-thin-and-light-laptop-lenovo-original-imag7a2u2utbgmew.jpeg?q=70
Lenovo IdeaPad Core i3 10th Gen,4.2,64,8,38000,50990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/h/x/8/14iil05-thin-and-light-laptop-lenovo-original-imag7anttggbgmzm.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.2,117,15,38990,52602,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l45xea80/computer/h/q/j/-original-imagf4ht2ysxrvg6.jpeg?q=70
DELL Athlon Dual Core 3050U,4.2,154,20,38499,41500,AMD Athlon Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ksqeky80/computer/1/z/l/inspiron-3505-thin-and-light-laptop-dell-original-imag68m27j2zz3t5.jpeg?q=70
ASUS Vivobook X515EA Core i3 11th Gen,4.2,32,5,37480,58500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwtkxow0/computer/v/b/w/x515ea-br312ts-laptop-asus-original-imag9f9tsvgtqxha.jpeg?q=70
ASUS Ryzen 5 Quad Core 3rd Gen,1.7,3,0,38800,57990,AMD Ryzen 5 Quad Core Processor (3rd Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1xwqkw0/computer/d/j/1/m515da-bq512ws-thin-and-light-laptop-asus-original-imagde6jzyvqru56.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4.1,459,42,38890,49613,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/knm2s280/computer/m/p/g/inspiron-3501-notebook-dell-original-imag29azafkdgysg.jpeg?q=70
Lenovo IdeaPad Core i3 10th Gen,4.2,487,53,39000,52290,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/c/q/t/lenovo-na-thin-and-light-laptop-original-imafuzt873zgp9xe.jpeg?q=70
Lenovo V15 Core i3 11th Gen,0,0,0,34990,50250,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kuvkcy80/computer/w/a/q/v15-thin-and-light-laptop-lenovo-original-imag7wnrx4zfy6ar.jpeg?q=70
DELL Inspiron 3505 Ryzen 3 Dual Core 3250U,4.3,1296,203,37450,37969,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kirr24w0/computer/z/y/9/dell-na-laptop-original-imafyhm5jgmh4jts.jpeg?q=70
ASUS Vivo Book Core i3 10th Gen,4.6,8,0,38000,42990,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kyj0vbk0/computer/i/k/h/vivobook-laptop-asus-original-imagaqug9zfyvg9f.jpeg?q=70
Avita Liber Core i5 10th Gen,4.2,1347,211,36990,52990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kerfl3k0/computer/2/v/p/avita-v14-thin-and-light-laptop-original-imafvd65bymryg8j.jpeg?q=70
Lenovo Ideapad S145 Core i3 10th Gen,4,811,101,36490,39956,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9re3rk0/computer/s/b/z/lenovo-laptop-original-imafrhdughbghcek.jpeg?q=70
DELL Ryzen 5 Quad Core 3450U,0,0,0,36990,57000,AMD Ryzen 5 Quad Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/computer/g/6/7/vostro-3400-notebook-dell-original-imagc4sthrpynfww.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,4,4,1,38990,55133,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1dwknk0/computer/e/u/0/inspiron-3525-notebook-dell-original-imagcyrebyny33kd.jpeg?q=70
ASUS VivoBook 15 (2021) Core i5 10th Gen,3.2,87,17,38490,57990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70
DELL Inspiron Ryzen 3 Dual Core 3250U,3.4,29,4,37390,51574,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70
DELL Ryzen 3 Dual Core 3250U,3.2,17,3,38290,53640,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/c/g/l/inspiron-3515-thin-and-light-laptop-dell-original-imag98eczsemx8s2.jpeg?q=70
(Refurbished) HP Elitebook Core i5 5th Gen,0,0,0,37000,76990,Grade: Refurbished - Superb,Intel Core i5 Processor (5th Gen),64 bit Windows 10 Operating System,https://rukminim1.flixcart.com/image/312/312/ju8oxow0/computer-refurbished/y/j/k/840-g2-a-840-g2-hp-original-imaffepgn6dgzzan.jpeg?q=70
Lenovo IdeaPad Core i3 10th Gen,4.4,124,14,29990,46790,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/keaaavk0/computer/x/m/y/lenovo-na-laptop-original-imafuzt8r5jqppfn.jpeg?q=70
ASUS Vivobook 14 (2022) Core i5 12th Gen,4.1,9,1,56990,70990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/1/g/-original-imagg6t9hmxg6ndz.jpeg?q=70
ASUS TUF Dash F15 (2022) Core i5 12th Gen,4.4,74,7,81300,103990,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/q/u/u/-original-imagfhpzry32pdyg.jpeg?q=70
RedmiBook Pro Core i3 11th Gen,4.2,4047,466,30990,51999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
ASUS TUF Gaming F15 (2022) Core i7 12th Gen,4.8,16,3,118990,169990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/l/7/m/-original-imagetj2awbvdju6.jpeg?q=70
acer Aspire 7 Core i5 12th Gen,4.3,2753,326,57990,89999,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4oi4cw0/computer/i/n/e/a715-5g-gaming-laptop-acer-original-imagfj2g954wfdyz.jpeg?q=70
acer Extensa Core i3 11th Gen,4.1,649,73,34757,41999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5e81ow0/computer/j/w/o/ex-215-54-thin-and-light-laptop-acer-original-imagg28wzdeny2jq.jpeg?q=70
ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H,4.6,114,15,89990,107990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/h/n/-original-imaggzesaqdhy3xd.jpeg?q=70
DELL Vostro Ryzen 3 Dual Core R3,3.8,428,50,33949,50651,Processor: AMD Ryzen 3-3250U (2.60 GHz up to 3.50 GHz),RAM & Storage: 8GB DDR4 (2 DIMM Slots) & 1TB HDD,Display: 14.0" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/u/8/s/-original-imagf35ee3xwgkzv.jpeg?q=70
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7,4.3,881,104,63990,86990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70
ASUS TUF Gaming A17 with 90Whr Battery Ryzen 7 Octa Core AMD R7,4.4,905,117,80490,94990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/z/2/c/-original-imagetjyhhtrtkdg.jpeg?q=70
Lenovo IdeaPad 1 Ryzen 3 Dual Core 3250U,4.2,680,69,34529,54490,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4vnbm80/computer/i/f/f/15ada7-thin-and-light-laptop-lenovo-original-imagfzzxmhfgzysy.jpeg?q=70
ASUS VivoBook 14 (2021) Celeron Dual Core,4.1,591,67,25990,33990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.6,16,2,68890,103490,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.5,108,7,65990,84990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70
ASUS Core i7 11th Gen,0,0,0,56990,80990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kz5vwy80/computer/6/e/p/x515ea-br391w-thin-and-light-laptop-asus-original-imagb895yzwccuhj.jpeg?q=70
ASUS VivoBook K15 OLED Ryzen 5 Hexa Core AMD R5,4.4,705,76,58990,80990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70
ASUS Vivobook 14 (2022) Core i5 12th Gen,4.5,12,3,66990,82990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/2/t/-original-imagg6t9xpv4rr8v.jpeg?q=70
acer Aspire 3 Dual Core 3020e,4.1,594,58,22990,34999,AMD Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/u/b/-original-imagg2vnsrgrfkmz.jpeg?q=70
Lenovo IdeaPad 3 Core i5 12th Gen,4.2,198,14,53490,76890,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/c/3/-original-imagg56h9gat842s.jpeg?q=70
acer Extensa Core i3 11th Gen,4.4,315,31,32790,39999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5e81ow0/computer/j/w/o/ex-215-54-thin-and-light-laptop-acer-original-imagg28wzdeny2jq.jpeg?q=70
Lenovo IdeaPad Gaming 3 Core i5 11th Gen,4.4,319,33,66490,93690,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70
ASUS Vivobook S14 OLED (2022) Intel EVO Core i5 12th Gen,4.5,1059,145,74990,98990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/v/k/-original-image333jzhyzhyt.jpeg?q=70
DELL Core i5 12th Gen,0,0,0,76590,99861,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/t/c/y/inspiron-5320-thin-and-light-laptop-dell-original-imagfpzgrnw6hykf.jpeg?q=70
ASUS Vivobook 14 (2022) Core i5 12th Gen,4.1,9,1,56990,70990,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/1/g/-original-imagg6t9hmxg6ndz.jpeg?q=70
Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core AMD R5,4.6,16,2,68890,103490,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70
ASUS VivoBook 14 (2021) Celeron Dual Core,4.1,591,67,25990,33990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70
Infinix X1 Slim Series Core i3 10th Gen,4.2,3964,525,29990,49999,Intel Core i3 Processor (10th Gen),8 GB LPDDR4X RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/l/a/w/-original-imagf39qgu4qjmgk.jpeg?q=70
Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7,4.5,317,41,73690,102090,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/u/h/h/15ach6-gaming-laptop-lenovo-original-imaggmxtjewnjpeq.jpeg?q=70
RedmiBook Pro Core i3 11th Gen,4.2,4047,466,30990,51999,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/krxtrww0/computer/e/l/c/redmibook-15-e-learning-edition-thin-and-light-laptop-redmi-original-imag5m8jkjbaybeu.jpeg?q=70
ASUS Vivobook 14 (2022) Core i5 12th Gen,4.5,12,3,66990,82990,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/2/t/-original-imagg6t9xpv4rr8v.jpeg?q=70
ASUS TUF Dash F15 (2022) Core i5 12th Gen,4.4,74,7,81300,103990,Intel Core i5 Processor (12th Gen),8 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4n2oi80/computer/q/u/u/-original-imagfhpzry32pdyg.jpeg?q=70
ASUS Core i7 11th Gen,0,0,0,56990,80990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kz5vwy80/computer/6/e/p/x515ea-br391w-thin-and-light-laptop-asus-original-imagb895yzwccuhj.jpeg?q=70
Lenovo IdeaPad 5 Core i5 12th Gen,0,0,0,66990,97890,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/m/p/l/15ial7-thin-and-light-laptop-lenovo-original-imaggujwd4yz54xw.jpeg?q=70
ASUS VivoBook K15 OLED Ryzen 7 Octa Core AMD R7,4.3,881,104,63990,86990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70
acer Aspire 3 Dual Core 3020e,4.1,594,58,22990,34999,AMD Dual Core Processor,4 GB DDR4 RAM,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/u/b/-original-imagg2vnsrgrfkmz.jpeg?q=70
ASUS Vivobook Pro 15 OLED Ryzen 7 Octa Core AMD Ryzen™ 7 5800H 5th Gen,4.8,6,1,94990,137990,AMD Ryzen 7 Octa Core Processor (5th Gen),16 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kxf0jgw0/computer/b/q/k/m3500qc-l1262ts-laptop-asus-original-imag9vqjuxyzzdnp.jpeg?q=70
ASUS TUF Gaming A15 with 90Whr Battery Ryzen 7 Octa Core 5800H,4.6,114,15,89990,107990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/2/h/n/-original-imaggzesaqdhy3xd.jpeg?q=70
ASUS TUF Gaming F15 (2022) Core i7 12th Gen,4.4,30,5,100990,144990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/l/7/m/-original-imagetj2awbvdju6.jpeg?q=70
Lenovo IdeaPad 5 Core i5 11th Gen,4.3,168,18,64990,97890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/j/x/0/na-thin-and-light-laptop-lenovo-original-imag5k57mezf75ap.jpeg?q=70
DELL Vostro Ryzen 3 Dual Core R3,3.8,428,50,33949,50651,Processor: AMD Ryzen 3-3250U (2.60 GHz up to 3.50 GHz),RAM & Storage: 8GB DDR4 (2 DIMM Slots) & 1TB HDD,Display: 14.0" FHD WVA AG Narrow Border,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/u/8/s/-original-imagf35ee3xwgkzv.jpeg?q=70
Infinix INBook X1 Neo Series Celeron Quad Core,4.2,612,105,22990,29990,Intel Celeron Quad Core Processor,4 GB LPDDR4X RAM,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5fnhjk0/computer/b/f/k/inbook-x1-neo-thin-and-light-laptop-infinix-original-imagg49hqgt2ggzc.jpeg?q=70
ASUS Vivobook S14 OLED (2022) Intel EVO Core i7 12th Gen,3.8,31,7,84990,116990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/f/v/8/-original-image333auvbgkhr.jpeg?q=70
ASUS Zenbook 14X (2022) Space Edition Core i9 12th Gen,4.3,3,2,159990,206990,Intel Core i9 Processor (12th Gen),32 GB LPDDR5 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l30hmkw0/computer/y/r/c/-original-image8cfzz5chjas.jpeg?q=70
ASUS VivoBook Flip 14 Core i5 11th Gen,4.7,15,1,63990,69990,Intel Core i5 Processor (11th Gen),8 GB LPDDR4X RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/p/q/q/-original-imageuecysr3cuca.jpeg?q=70
Lenovo Ideapad Slim 5i Core i5 11th Gen,4.4,1175,138,59490,97890,Intel Core i5 Processor (11th Gen),16 GB DDR4 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/klfhk7k0/computer/w/u/x/na-thin-and-light-laptop-lenovo-original-imagyk4hedcydqx5.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.5,108,7,65990,84990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kz4gh3k0/computer/n/e/x/fx506lh-hn258ws-gaming-laptop-asus-original-imagb7hfzhmv6v9y.jpeg?q=70
DELL Core i5 12th Gen,0,0,0,76590,99861,Intel Core i5 Processor (12th Gen),16 GB DDR5 RAM,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/t/c/y/inspiron-5320-thin-and-light-laptop-dell-original-imagfpzgrnw6hykf.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen,4.5,140,13,65990,84990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l1nwnm80/computer/m/h/h/tuf-gaming-f15-gaming-laptop-asus-original-imagd6kgybdsdmst.jpeg?q=70
